iter	MAPE	RMSE	R2	MAE
1345	0.1377095896	227014.9293	0.9801482149	133328.7764
1346	0.137691887	226971.2018	0.9801558619	133302.1161
1347	0.1376747754	226826.5115	0.9801811544	133244.9661
1348	0.137617764	226758.0678	0.9801931131	133209.8027
1349	0.1376077058	226746.4535	0.980195142	133208.6992
1350	0.137614029	226699.9225	0.9802032695	133205.9813
1351	0.1375954641	226639.4209	0.9802138348	133174.505
1352	0.1376058545	226626.4209	0.9802161046	133167.0998
1353	0.1376047016	226573.5212	0.9802253396	133150.9798
1354	0.1376153812	226572.8055	0.9802254645	133150.6591
1355	0.1375844613	226530.7734	0.9802328007	133130.8746
1356	0.1374979513	226471.7767	0.9802430955	133096.3849
1357	0.1374552547	226435.071	0.9802494992	133073.8512
1358	0.1374030303	226372.7401	0.9802603712	133055.1453
1359	0.1373721672	226323.3348	0.9802689865	133029.026
1360	0.1373714957	226291.8858	0.9802744696	133009.3051
1361	0.13737209	226068.2735	0.9803134342	132937.3447
1362	0.1372617935	225955.3745	0.9803330924	132859.6255
1363	0.1372484186	225823.013	0.9803561268	132795.9289
1364	0.1372434751	225712.5758	0.9803753355	132770.0374
1365	0.1372472884	225654.037	0.9803855136	132735.1709
1366	0.1372515425	225552.6382	0.9804031373	132689.8858
1367	0.1372505339	225509.7902	0.9804105822	132672.1874
1368	0.1372278532	225490.8334	0.9804138755	132665.9056
1369	0.1371903277	225430.5955	0.9804243387	132634.7886
1370	0.1371624764	225334.4253	0.9804410373	132592.9453
1371	0.1371009265	225240.2737	0.9804573785	132545.1653
1372	0.1370822225	225211.0746	0.9804624451	132513.4187
1373	0.1370743335	225148.6326	0.9804732775	132485.2875
1374	0.1370621251	225084.3739	0.980484422	132458.7141
1375	0.1370778115	224966.5226	0.9805048529	132418.0582
1376	0.1371002689	224955.9841	0.9805066793	132408.6411
1377	0.1370608019	224922.0844	0.980512554	132388.6061
1378	0.1370422874	224798.0004	0.9805340495	132331.6644
1379	0.1370554697	224778.4776	0.9805374304	132325.3121
1380	0.1370090623	224674.8935	0.9805553641	132320.1842
1381	0.137016998	224644.0352	0.980560705	132305.3587
1382	0.136990691	224584.0191	0.9805710905	132263.4063
1383	0.1369431846	224569.7748	0.980573555	132252.0679
1384	0.1368657825	224519.6971	0.980582218	132217.7672
1385	0.1368493082	224511.2627	0.9805836768	132211.4593
1386	0.1367648442	224445.4504	0.9805950584	132164.0112
1387	0.1366834911	224334.3724	0.9806142607	132122.2813
1388	0.1366808863	224163.8628	0.9806437185	132071.2722
1389	0.1366717848	224153.4912	0.9806455096	132066.2613
1390	0.1365709359	224086.1114	0.9806571436	132033.5145
1391	0.1365777501	223908.8017	0.9806877418	131974.8639
1392	0.1365543184	223714.4356	0.9807212557	131911.6326
1393	0.1364501566	223604.2264	0.9807402457	131870.5834
1394	0.1364293031	223570.2932	0.9807460908	131842.8629
1395	0.1364002439	223494.7282	0.9807591039	131800.1202
1396	0.136394306	223465.4428	0.980764146	131773.8144
1397	0.1363753311	223401.6201	0.9807751322	131725.4478
1398	0.1363401721	223357.8706	0.9807826611	131691.5291
1399	0.1363276235	223315.9511	0.9807898738	131676.0168
1400	0.1363328736	223213.9348	0.9808074212	131656.269
1401	0.1363046803	223154.3317	0.9808176695	131627.6804
1402	0.1363233453	223150.7168	0.980818291	131624.9023
1403	0.136334279	223084.1834	0.9808297275	131589.5916
1404	0.1362918677	223009.2497	0.9808426039	131531.3073
1405	0.1362472092	222787.2196	0.9808807314	131444.8813
1406	0.1362211831	222760.2129	0.9808853665	131430.6489
1407	0.1361796732	222664.8841	0.980901723	131427.3898
1408	0.1361541376	222525.8145	0.9809255719	131382.5497
1409	0.1361353909	222498.8965	0.9809301863	131368.8976
1410	0.1361161196	222463.1018	0.9809363216	131347.1306
1411	0.136101328	222319.0615	0.9809610003	131304.857
1412	0.1361220095	222308.7205	0.9809627714	131303.6368
1413	0.1360993254	222288.3829	0.9809662544	131297.3613
1414	0.1360959448	222215.8995	0.9809786654	131265.4582
1415	0.1360718679	222118.0244	0.9809954176	131191.1604
1416	0.1360476614	222081.898	0.9810015991	131164.0729
1417	0.1360319688	222021.4843	0.9810119341	131125.2207
1418	0.1360205632	221946.4658	0.9810247636	131078.1065
1419	0.1359790614	221901.8965	0.9810323837	131050.746
1420	0.1359239644	221849.9398	0.981041265	131020.6138
1421	0.1359105979	221801.4964	0.9810495437	131007.9584
1422	0.1359140475	221729.1086	0.9810619112	130988.3642
1423	0.1358886073	221647.133	0.9810759118	130948.2355
1424	0.1358670184	221638.5925	0.9810773702	130944.1461
1425	0.1358333832	221559.2519	0.9810909153	130921.8477
1426	0.1358075509	221485.5345	0.9811034961	130883.6536
1427	0.1358255803	221403.0218	0.981117573	130844.4532
1428	0.1357812932	221366.3277	0.9811238314	130827.6497
1429	0.1357186016	221296.8306	0.9811356817	130761.2514
1430	0.1357463682	221156.6381	0.9811595754	130680.7641
1431	0.1356906317	221038.0583	0.9811797737	130638.9102
1432	0.1356664516	220934.9244	0.9811973323	130600.1682
1433	0.1356381462	220772.244	0.9812250119	130536.8133
1434	0.1356029366	220734.5326	0.9812314255	130509.7115
1435	0.135616115	220712.0415	0.98123525	130498.8075
1436	0.1355360826	220636.8835	0.9812480276	130467.6437
1437	0.1355332187	220590.2056	0.9812559611	130450.574
1438	0.1355183123	220480.4818	0.9812746034	130441.3862
1439	0.1355129074	220423.9589	0.9812842031	130417.9829
1440	0.1354866853	220350.2323	0.981296721	130390.6564
1441	0.1354581327	220333.0062	0.9812996452	130372.5385
1442	0.1354723042	220272.4338	0.9813099257	130322.7119
1443	0.1354571934	220188.2228	0.9813242136	130309.762
1444	0.1354313993	220086.4701	0.9813414704	130263.8306
1445	0.135422266	220048.7483	0.9813478658	130248.3933
1446	0.1354039778	220029.5853	0.9813511143	130237.9262
1447	0.1353695664	219975.8812	0.9813602167	130194.4327
1448	0.1353614539	219921.7568	0.9813693881	130151.5961
1449	0.135310212	219815.549	0.9813873785	130104.25
1450	0.1352842551	219737.9969	0.9814005094	130083.8313
1451	0.135276568	219701.7538	0.9814066445	130050.1111
1452	0.1352840394	219641.7306	0.9814168026	130037.2088
1453	0.1352570148	219625.782	0.9814195012	130024.8709
1454	0.1352394576	219608.5358	0.9814224192	130007.0468
1455	0.1352361353	219504.7727	0.9814399705	129965.8966
1456	0.1352302815	219435.3989	0.9814517003	129930.2393
1457	0.1351825261	219374.249	0.9814620366	129894.0932
1458	0.1351803747	219327.941	0.9814698622	129869.2554
1459	0.1351578777	219315.4311	0.9814719759	129858.5553
1460	0.1351635316	219249.8583	0.9814830536	129842.1493
1461	0.1351424794	219200.1636	0.9814914467	129817.9536
1462	0.1351434126	219170.8895	0.98149639	129799.027
1463	0.1351338534	219084.953	0.9815108976	129774.9686
1464	0.1351483653	219043.7867	0.9815178452	129751.8724
1465	0.1351279924	219013.1582	0.9815230135	129732.967
1466	0.1350722868	218858.9654	0.9815490212	129653.7943
1467	0.1350474445	218637.4655	0.9815863495	129574.2092
1468	0.1350027699	218534.2504	0.981603731	129520.6557
1469	0.1350163961	218482.1584	0.9816125002	129485.2295
1470	0.1350142298	218451.4807	0.9816176635	129473.2006
1471	0.1350154294	218373.0266	0.9816308647	129460.8234
1472	0.134994746	218305.5732	0.981642211	129419.9011
1473	0.1349570819	218239.6418	0.981653298	129388.6909
1474	0.1348769267	218187.1908	0.9816621157	129357.3409
1475	0.1348263087	218144.9242	0.9816692197	129324.6578
1476	0.1348163926	218126.9622	0.9816722383	129322.5853
1477	0.1346890189	218049.7567	0.9816852102	129283.1848
1478	0.1346981402	218025.7611	0.9816892409	129272.943
1479	0.1346782835	217932.4721	0.9817049072	129216.6324
1480	0.1346574297	217910.9173	0.981708526	129208.1774
1481	0.1346687595	217894.7257	0.9817112441	129205.5034
1482	0.1346619044	217836.6137	0.981720998	129190.1889
1483	0.1345641127	217803.4851	0.9817265573	129156.5269
1484	0.1345542297	217594.8979	0.9817615409	129106.7194
1485	0.1345421475	217493.9989	0.9817784514	129082.8844
1486	0.1345118464	217479.5279	0.9817808761	129073.4124
1487	0.1345316715	217461.2216	0.9817839431	129068.6619
1488	0.1344861093	217408.5664	0.9817927636	129027.1573
1489	0.1344647263	217379.1107	0.9817976969	129017.1033
1490	0.134448605	217342.1806	0.9818038811	128990.5839
1491	0.1344233275	217330.1804	0.9818058904	128981.3887
1492	0.1344241285	217186.0861	0.9818300085	128936.1144
1493	0.1344149341	217107.3613	0.9818431785	128898.2162
1494	0.1343652347	217093.9562	0.9818454206	128885.893
1495	0.1343641993	217087.481	0.9818465035	128880.6091
1496	0.1343566714	217063.5634	0.9818505034	128861.2203
1497	0.1343645633	217036.0241	0.9818551085	128850.3281
1498	0.1343007399	216979.0425	0.9818646349	128808.327
1499	0.1343133456	216865.4078	0.9818836254	128774.881
1500	0.1343347318	216792.5605	0.9818957943	128743.24
1501	0.1343079541	216770.2923	0.9818995133	128726.4452
1502	0.1342969733	216728.5375	0.9819064857	128691.2993
1503	0.134256416	216627.6495	0.981923327	128649.3098
1504	0.1341725318	216576.6145	0.9819318433	128615.3811
1505	0.134145733	216552.4013	0.9819358831	128592.2912
1506	0.1341188523	216493.5871	0.981945694	128565.4312
1507	0.1341154804	216462.6929	0.9819508464	128554.9104
1508	0.134103673	216433.5962	0.9819556984	128533.8066
1509	0.1340861555	216406.2013	0.981960266	128514.5827
1510	0.1340777279	216363.2225	0.9819674307	128489.7643
1511	0.1340381708	216225.3866	0.981990399	128443.134
1512	0.134029596	216184.3704	0.9819972309	128422.263
1513	0.1340166303	216143.9863	0.9820039562	128399.465
1514	0.1340079312	216071.177	0.9820160783	128352.1904
1515	0.1339363459	215980.9458	0.9820310954	128309.3487
1516	0.1338857065	215950.2465	0.9820362031	128287.9835
1517	0.1338719796	215930.3054	0.9820395206	128276.0001
1518	0.1338677247	215898.6075	0.9820447933	128267.4332
1519	0.1338592623	215879.19	0.9820480229	128258.3954
1520	0.1338193522	215843.0239	0.9820540373	128231.4102
1521	0.1337339842	215827.8083	0.9820565674	128218.5942
1522	0.1336934793	215668.184	0.9820830992	128189.1557
1523	0.133709074	215538.3011	0.982104673	128178.61
1524	0.1336927498	215510.7437	0.9821092487	128154.7918
1525	0.1336928674	215490.9982	0.9821125269	128152.1923
1526	0.1336876614	215473.5732	0.9821154197	128142.5765
1527	0.1336590928	215423.9302	0.9821236596	128128.163
1528	0.1336600034	215385.2319	0.9821300815	128115.3992
1529	0.1336528872	215357.9658	0.9821346056	128096.495
1530	0.1336547834	215321.509	0.9821406538	128089.9725
1531	0.1336081539	215257.0799	0.98215134	128047.6648
1532	0.1335755877	215192.862	0.9821619881	128014.4498
1533	0.133582843	215147.7652	0.9821694637	127983.8414
1534	0.133578491	215139.8338	0.9821707783	127978.9278
1535	0.1335596336	215131.7303	0.9821721214	127975.5996
1536	0.133524763	215073.4482	0.9821817798	127956.1729
1537	0.1335324355	215049.0383	0.9821858241	127950.2773
1538	0.1335285005	215012.7653	0.9821918331	127926.6415
1539	0.1334541275	214956.1067	0.9822012173	127876.0071
1540	0.1334605304	214885.4683	0.9822129133	127837.6216
1541	0.1334230958	214847.8925	0.9822191334	127813.5861
1542	0.1334125257	214778.5806	0.9822306041	127797.3856
1543	0.133381683	214720.9068	0.982240146	127773.2062
1544	0.1333617422	214623.1112	0.9822563199	127714.87
1545	0.1333417833	214561.8536	0.9822664472	127694.2939
1546	0.1333226724	214543.9681	0.9822694036	127677.4429
1547	0.1333076483	214469.1513	0.9822817676	127651.3354
1548	0.1332636163	214432.8214	0.9822877699	127626.6986
1549	0.1332293724	214391.7032	0.982294562	127582.3059
1550	0.1332105537	214320.3275	0.9823063491	127562.7844
1551	0.1331736036	214292.3689	0.9823109651	127544.5548
1552	0.1331288695	214226.9279	0.9823217673	127520.976
1553	0.1330350405	214140.5929	0.9823360133	127461.2184
1554	0.133026277	214124.5062	0.9823386671	127452.7728
1555	0.1330068032	214107.2298	0.982341517	127432.752
1556	0.1329847128	214012.7534	0.9823570974	127392.1133
1557	0.1329434696	213937.2634	0.9823695418	127362.9736
1558	0.1329619875	213911.6098	0.9823737698	127353.3866
1559	0.1328618807	213879.3095	0.9823790924	127322.0378
1560	0.1328700266	213866.2243	0.9823812485	127316.0315
1561	0.1328562006	213791.7397	0.9823935187	127283.0374
1562	0.132827981	213737.2646	0.98240249	127259.83
1563	0.1327986181	213551.219	0.9824331118	127189.9647
1564	0.1327911404	213532.8535	0.9824361332	127180.1439
1565	0.1327685122	213404.3857	0.9824572608	127121.378
1566	0.1327478314	213339.6183	0.9824679075	127089.6414
1567	0.1328008906	213309.6022	0.9824728405	127069.6564
1568	0.1327850047	213194.6051	0.9824917335	127028.0709
1569	0.1327620034	213131.7142	0.9825020616	126989.862
1570	0.1327272958	213047.2753	0.9825159236	126986.69
1571	0.1327214662	213031.8495	0.9825184554	126983.5541
1572	0.1327181537	213006.9004	0.9825225499	126978.5143
1573	0.1325610638	212948.7581	0.9825320898	126929.3808
1574	0.1325289481	212896.8785	0.9825406	126889.1217
1575	0.1325190053	212848.3255	0.9825485627	126850.1982
1576	0.132543331	212790.7108	0.982558009	126832.2005
1577	0.1324969822	212732.192	0.982567601	126794.8408
1578	0.1324821994	212662.4881	0.982579023	126780.3149
1579	0.1324671761	212657.8779	0.9825797783	126777.3576
1580	0.1324283171	212564.3718	0.9825950943	126729.2115
1581	0.1324256328	212557.4816	0.9825962227	126724.5404
1582	0.1323951113	212526.2633	0.9826013345	126699.4066
1583	0.132385518	212508.1238	0.9826043044	126689.0072
1584	0.1322787784	212426.7838	0.9826176186	126643.1654
1585	0.1322528424	212392.8725	0.9826231679	126615.7631
1586	0.1321990967	212358.3993	0.9826288083	126583.8519
1587	0.1322044301	212347.695	0.9826305595	126579.622
1588	0.1321966705	212335.5871	0.9826325402	126571.5909
1589	0.13217218	212252.9836	0.9826460503	126545.0599
1590	0.1320810135	212205.5165	0.9826538113	126509.4197
1591	0.1320815776	212172.1825	0.9826592605	126495.6116
1592	0.1320865381	212114.3394	0.9826687142	126471.1265
1593	0.132046342	212101.104	0.982670877	126458.1747
1594	0.1320098152	212012.9774	0.9826852743	126434.4517
1595	0.1319859276	211929.4104	0.9826989211	126414.4742
1596	0.1319979463	211898.7939	0.9827039196	126407.13
1597	0.1319408031	211841.5624	0.9827132613	126363.4364
1598	0.1319244891	211805.0168	0.9827192252	126336.8944
1599	0.1319343282	211745.1459	0.9827289933	126303.5961
1600	0.1319512319	211730.9339	0.9827313116	126294.2206
1601	0.1319684671	211685.3673	0.9827387436	126272.9063
1602	0.1319526226	211570.6046	0.9827574545	126219.0057
1603	0.1319521479	211560.838	0.9827590464	126212.3337
1604	0.1319355395	211540.9267	0.9827622915	126198.858
1605	0.1319173221	211507.5131	0.9827677366	126178.5606
1606	0.1318597021	211486.0968	0.9827712262	126155.0815
1607	0.1318417626	211402.1308	0.9827849041	126131.0787
1608	0.1318286227	211386.3888	0.9827874678	126121.7407
1609	0.131824231	211307.6146	0.9828002941	126095.0282
1610	0.1318250906	211246.3589	0.9828102646	126070.0753
1611	0.1318377677	211191.4086	0.9828192064	126057.8398
1612	0.1318228083	211080.3011	0.9828372792	126009.4212
1613	0.1318324793	211062.8854	0.9828401112	125997.6152
1614	0.1318080285	211034.7685	0.9828446828	125986.8737
1615	0.1318098219	211005.4238	0.9828494535	125967.0949
1616	0.1317472437	210877.2921	0.9828702763	125921.262
1617	0.1317420051	210844.6023	0.9828755867	125896.6035
1618	0.1316998081	210786.1003	0.9828850882	125868.8587
1619	0.131678129	210760.1213	0.9828893067	125851.766
1620	0.1316762669	210744.737	0.9828918046	125840.2396
1621	0.1316052392	210695.3727	0.9828998184	125809.1466
1622	0.1315659082	210613.0907	0.9829131719	125787.8774
1623	0.1315160061	210581.9419	0.9829182257	125753.4727
1624	0.1315007481	210556.2279	0.9829223971	125743.3216
1625	0.1314746175	210527.5675	0.9829270459	125720.187
1626	0.1314674809	210489.7454	0.9829331798	125697.2314
1627	0.1314585102	210474.6102	0.9829356341	125685.2866
1628	0.1314197666	210450.5992	0.9829395273	125668.2431
1629	0.1314119447	210428.9525	0.9829430368	125657.8619
1630	0.1314007627	210367.4337	0.9829530085	125625.0456
1631	0.1313884352	210270.9713	0.9829686385	125602.825
1632	0.1313716662	210217.5635	0.9829772891	125579.2413
1633	0.1313811694	210202.9887	0.9829796495	125568.4462
1634	0.1313759059	210166.3482	0.9829855826	125554.0949
1635	0.1313741654	210154.6706	0.9829874733	125548.803
1636	0.1312974252	210059.5786	0.9830028657	125494.2542
1637	0.1312660893	209921.7809	0.9830251584	125441.4326
1638	0.1312472811	209856.1401	0.9830357725	125429.1056
1639	0.1312505012	209798.1316	0.9830451497	125398.8098
1640	0.1312527587	209797.717	0.9830452167	125398.6007
1641	0.1312491483	209733.5351	0.9830555889	125361.0873
1642	0.131134661	209697.2342	0.9830614539	125321.26
1643	0.1311307784	209580.88	0.9830802459	125285.2901
1644	0.1311287776	209475.0662	0.9830973266	125272.1596
1645	0.13110111	209409.8939	0.9831078426	125252.6237
1646	0.1311024241	209387.1639	0.9831115094	125240.4328
1647	0.1310941865	209380.481	0.9831125875	125237.8665
1648	0.131078684	209339.8665	0.9831191383	125227.5158
1649	0.1310859974	209305.7358	0.9831246423	125217.0535
1650	0.1310579924	209286.7355	0.983127706	125203.1011
1651	0.1310470231	209174.7249	0.9831457613	125176.0226
1652	0.1310470469	209174.5793	0.9831457848	125175.6367
1653	0.1310265024	209166.7486	0.9831470467	125168.4325
1654	0.131022787	209150.995	0.9831495852	125164.7726
1655	0.1310853856	209115.3677	0.9831553254	125151.5246
1656	0.1309987388	209066.552	0.9831631889	125117.9879
1657	0.1310029345	209053.9237	0.9831652228	125109.9771
1658	0.1310055684	209033.3211	0.9831685408	125096.8703
1659	0.1310029604	208997.1331	0.9831743681	125079.0818
1660	0.1309839166	208790.1531	0.983207678	125008.6181
1661	0.1309734615	208723.687	0.9832183677	124972.7287
1662	0.1309245741	208690.43	0.983223715	124947.5707
1663	0.1309107336	208620.7814	0.983234911	124912.4602
1664	0.1308616223	208601.2428	0.9832380512	124891.119
1665	0.1308680979	208513.5078	0.983252148	124867.1888
1666	0.1308592964	208377.5602	0.9832739795	124826.6836
1667	0.130818211	208344.6454	0.9832792631	124812.9422
1668	0.1308205164	208296.8669	0.9832869312	124791.5932
1669	0.1307808899	208243.4184	0.9832955071	124769.2851
1670	0.1307582068	208139.1908	0.9833122244	124734.4037
1671	0.1307242652	208051.295	0.9833263157	124697.4884
1672	0.1306985402	208034.5637	0.9833289974	124687.8353
1673	0.1306947074	207980.5491	0.9833376533	124667.713
1674	0.1306805544	207963.1027	0.9833404486	124656.6309
1675	0.1306460162	207938.8657	0.9833443315	124640.61
1676	0.1306513958	207922.1627	0.9833470072	124632.1365
1677	0.1306276323	207756.6006	0.9833735172	124580.3282
1678	0.1305984102	207723.5671	0.983378804	124560.2043
1679	0.1305681782	207682.5922	0.9833853607	124527.7773
